timestamp,gpu_temp,resolution,percentage,actual_fps,gpu_load,cpu_load
1970-01-01 02:54:28.734,54.187,640,0.25,8.35,0.0,10.4
1970-01-01 02:54:29.241,54.062,640,0.25,8.35,0.0,8.8
1970-01-01 02:54:29.744,53.968,640,0.25,8.35,1.1,10.0
1970-01-01 02:54:30.251,54.375,640,0.25,8.35,85.9,10.0
1970-01-01 02:54:30.756,54.187,640,0.25,8.35,0.0,9.3
1970-01-01 02:54:31.262,54.375,640,0.25,8.35,0.0,9.7
1970-01-01 02:54:31.766,54.187,640,0.25,8.35,0.0,9.5
1970-01-01 02:54:32.273,54.031,640,0.25,8.27,39.0,11.8
1970-01-01 02:54:32.777,54.093,640,0.25,8.35,67.4,11.1
1970-01-01 02:54:33.283,54.031,640,0.25,8.35,15.8,10.6
1970-01-01 02:54:33.786,54.187,640,0.25,8.34,0.0,9.0
1970-01-01 02:54:34.293,54.25,640,0.25,8.35,0.0,11.1
1970-01-01 02:54:34.796,54.25,640,0.25,8.35,35.0,10.7
1970-01-01 02:54:35.302,54.156,640,0.25,8.35,76.2,10.4
1970-01-01 02:54:35.806,54.093,640,0.25,8.35,0.0,10.9
1970-01-01 02:54:36.313,54.031,640,0.25,8.33,0.0,9.9
1970-01-01 02:54:36.818,54.218,640,0.25,8.32,0.0,10.2
1970-01-01 02:54:37.321,54.125,640,0.25,8.35,82.3,11.8
1970-01-01 02:54:37.825,54.156,640,0.25,8.31,15.5,10.4
1970-01-01 02:54:38.331,54.031,640,0.25,8.35,0.0,9.9
1970-01-01 02:54:38.835,54.125,640,0.25,8.27,0.0,9.0
1970-01-01 02:54:39.342,54.343,640,0.25,8.33,13.7,11.1
1970-01-01 02:54:39.847,54.281,640,0.25,8.34,91.0,11.2
1970-01-01 02:54:40.353,54.312,640,0.25,8.27,0.0,9.5
1970-01-01 02:54:40.857,54.093,640,0.25,8.36,0.0,11.2
1970-01-01 02:54:41.364,54.093,640,0.25,8.35,0.0,9.0
1970-01-01 02:54:41.868,54.093,640,0.25,8.35,59.8,12.1
1970-01-01 02:54:42.374,54.218,640,0.25,8.35,54.1,10.9
1970-01-01 02:54:42.879,54.125,640,0.25,8.33,2.2,11.5
1970-01-01 02:54:43.385,54.156,640,0.25,8.27,0.0,11.9
1970-01-01 02:54:43.889,54.062,640,0.25,8.32,0.0,9.3
1970-01-01 02:54:44.395,54.187,640,0.25,8.34,90.9,11.5
1970-01-01 02:54:44.899,54.062,640,0.25,8.35,85.7,9.3
1970-01-01 02:54:45.405,54.031,640,0.25,8.33,0.0,11.1
1970-01-01 02:54:45.909,54.218,640,0.25,8.28,0.0,10.7
1970-01-01 02:54:46.416,54.218,640,0.25,8.29,12.7,10.9
1970-01-01 02:54:46.920,54.218,640,0.25,8.33,72.0,13.0
1970-01-01 02:54:47.427,54.093,640,0.25,8.35,34.1,11.7
1970-01-01 02:54:47.930,54.531,640,0.25,8.35,0.0,10.7
1970-01-01 02:54:48.437,54.031,640,0.25,8.32,0.0,9.7
1970-01-01 02:54:48.941,54.437,640,0.25,8.35,0.0,10.7
1970-01-01 02:54:49.447,54.375,640,0.25,8.31,87.3,10.2
1970-01-01 02:54:49.952,54.156,640,0.25,8.29,2.3,9.5
1970-01-01 02:54:50.458,54.218,640,0.25,8.35,0.0,8.8
1970-01-01 02:54:50.962,54.5,640,0.25,8.35,0.0,10.2
1970-01-01 02:54:51.468,54.187,640,0.25,8.35,42.1,10.9
1970-01-01 02:54:51.972,54.5,640,0.25,8.35,72.5,11.8
1970-01-01 02:54:52.478,54.25,640,0.25,8.31,0.0,10.6
1970-01-01 02:54:52.981,54.093,640,0.25,8.33,0.0,9.3
1970-01-01 02:54:53.488,54.062,640,0.25,8.31,0.0,10.1
1970-01-01 02:54:53.992,54.562,640,0.25,8.36,90.0,10.1
1970-01-01 02:54:54.498,54.093,640,0.25,8.32,20.9,9.5
1970-01-01 02:54:55.002,54.437,640,0.25,8.32,0.0,10.2
1970-01-01 02:54:55.509,54.281,640,0.25,8.36,0.0,10.6
1970-01-01 02:54:56.013,54.093,640,0.25,8.35,12.7,10.5
1970-01-01 02:54:56.520,54.187,640,0.25,8.36,82.5,12.0
1970-01-01 02:54:57.023,54.468,640,0.25,8.28,46.8,11.8
1970-01-01 02:54:57.529,54.062,640,0.25,8.35,0.0,10.4
1970-01-01 02:54:58.033,54.093,640,0.25,8.36,0.0,11.4
1970-01-01 02:54:58.539,54.218,640,0.25,8.34,50.9,10.2
1970-01-01 02:54:59.043,54.25,640,0.25,8.35,94.1,10.0
1970-01-01 02:54:59.549,54.031,640,0.25,8.32,10.3,9.3
1970-01-01 02:55:00.052,54.375,640,0.25,8.27,0.0,9.6
1970-01-01 02:55:00.559,54.218,640,0.25,8.35,0.0,11.7
1970-01-01 02:55:01.063,54.218,640,0.25,8.34,24.3,11.0
1970-01-01 02:55:01.569,54.343,640,0.25,8.33,75.1,10.9
1970-01-01 02:55:02.072,54.375,640,0.25,8.35,0.0,11.3
1970-01-01 02:55:02.579,54.062,640,0.25,8.36,0.0,10.6
1970-01-01 02:55:03.083,54.343,640,0.25,8.35,0.0,10.9
1970-01-01 02:55:03.589,54.406,640,0.25,8.35,83.5,9.5
1970-01-01 02:55:04.093,54.187,640,0.25,8.35,16.9,9.5
1970-01-01 02:55:04.599,54.218,640,0.25,8.35,0.0,10.9
1970-01-01 02:55:05.102,54.406,640,0.25,8.35,0.0,9.1
1970-01-01 02:55:05.609,54.25,640,0.25,8.35,23.3,11.3
1970-01-01 02:55:06.112,54.218,640,0.25,8.32,83.7,10.2
1970-01-01 02:55:06.619,54.218,640,0.25,8.29,0.0,11.0
1970-01-01 02:55:07.123,54.062,640,0.25,8.27,0.0,11.7
1970-01-01 02:55:07.629,54.062,640,0.25,8.35,0.0,10.6
1970-01-01 02:55:08.134,54.531,640,0.25,8.35,86.2,10.7
1970-01-01 02:55:08.640,54.156,640,0.25,8.31,88.7,10.4
1970-01-01 02:55:09.144,54.343,640,0.25,8.36,3.4,9.8
1970-01-01 02:55:09.650,54.218,640,0.25,8.35,0.0,9.0
1970-01-01 02:55:10.154,54.031,640,0.25,8.35,0.0,10.4
1970-01-01 02:55:10.662,54.25,640,0.25,8.32,88.3,11.3
1970-01-01 02:55:11.166,54.062,640,0.25,8.31,57.7,10.2
1970-01-01 02:55:11.672,54.156,640,0.25,8.35,0.0,11.7
1970-01-01 02:55:12.176,54.281,640,0.25,8.35,0.0,10.2
1970-01-01 02:55:12.682,54.156,640,0.25,8.35,43.9,10.4
1970-01-01 02:55:13.186,54.125,640,0.25,8.35,86.9,9.5
1970-01-01 02:55:13.692,54.218,640,0.25,8.34,15.0,9.9
1970-01-01 02:55:14.196,54.062,640,0.25,8.36,0.0,10.5
1970-01-01 02:55:14.703,54.187,640,0.25,8.36,0.0,10.7
1970-01-01 02:55:15.207,54.375,640,0.25,8.36,17.7,10.9
1970-01-01 02:55:15.713,54.281,640,0.25,8.35,87.0,10.4
1970-01-01 02:55:16.217,54.125,640,0.25,8.26,0.0,10.0
1970-01-01 02:55:16.724,54.187,640,0.25,8.35,0.0,12.0
1970-01-01 02:55:17.228,54.0,640,0.25,8.35,0.0,10.7
1970-01-01 02:55:17.734,54.562,640,0.25,8.30,59.2,11.3
1970-01-01 02:55:18.237,54.343,640,0.25,8.28,60.8,11.2
1970-01-01 02:55:18.743,54.218,640,0.25,8.35,5.7,9.7
1970-01-01 02:55:19.247,54.031,640,0.25,8.36,0.0,10.0
1970-01-01 02:55:19.754,54.187,640,0.25,8.33,0.0,10.6
1970-01-01 02:55:20.259,54.093,640,0.25,8.35,89.5,11.4
1970-01-01 02:55:20.765,54.593,640,0.25,8.35,2.4,10.9
1970-01-01 02:55:21.269,54.312,640,0.25,8.35,0.0,10.9
1970-01-01 02:55:21.775,54.468,640,0.25,8.31,0.0,11.0
1970-01-01 02:55:22.279,54.062,640,0.25,8.30,43.3,10.6
1970-01-01 02:55:22.786,54.25,640,0.25,8.35,89.2,10.4
1970-01-01 02:55:23.291,54.062,640,0.25,8.35,13.9,9.1
1970-01-01 02:55:23.797,54.406,640,0.25,8.35,0.0,8.3
1970-01-01 02:55:24.301,54.156,640,0.25,8.35,0.0,9.6
1970-01-01 02:55:24.808,54.625,640,0.25,8.35,28.8,10.6
1970-01-01 02:55:25.312,54.375,640,0.25,8.33,73.2,10.4
1970-01-01 02:55:25.818,54.218,640,0.25,8.35,0.0,10.4
1970-01-01 02:55:26.322,54.062,640,0.25,8.31,0.0,11.1
1970-01-01 02:55:26.829,54.031,640,0.25,8.32,27.0,11.3
1970-01-01 02:55:27.334,54.25,640,0.25,8.35,83.2,12.2
1970-01-01 02:55:27.840,54.437,640,0.25,8.35,21.6,10.9
1970-01-01 02:55:28.344,54.25,640,0.25,8.33,0.0,10.3
1970-01-01 02:55:28.851,54.25,640,0.25,8.35,0.0,12.0
1970-01-01 02:55:29.355,54.218,640,0.25,8.35,12.7,11.9
1970-01-01 02:55:29.861,54.218,640,0.25,8.36,84.9,10.4
1970-01-01 02:55:30.365,54.312,640,0.25,8.35,0.0,10.6
1970-01-01 02:55:30.872,54.062,640,0.25,8.35,0.0,12.3
1970-01-01 02:55:31.376,54.218,640,0.25,8.35,0.0,12.4
1970-01-01 02:55:31.882,54.593,640,0.25,8.33,82.2,10.7
1970-01-01 02:55:32.386,54.25,640,0.25,8.34,48.4,10.4
1970-01-01 02:55:32.892,54.062,640,0.25,8.35,0.0,9.7
1970-01-01 02:55:33.396,54.187,640,0.25,8.35,0.0,9.8
1970-01-01 02:55:33.902,54.375,640,0.25,8.35,11.3,8.8
1970-01-01 02:55:34.406,54.312,640,0.25,8.35,82.5,11.9
1970-01-01 02:55:34.912,54.375,640,0.25,8.27,66.9,9.7
1970-01-01 02:55:35.416,54.218,640,0.25,8.35,0.0,9.9
1970-01-01 02:55:35.923,54.125,640,0.25,8.35,0.0,9.7
1970-01-01 02:55:36.427,54.25,640,0.25,8.35,68.2,11.1
1970-01-01 02:55:36.933,54.125,640,0.25,8.35,40.1,11.5
1970-01-01 02:55:37.437,54.25,640,0.25,8.35,0.0,9.7
1970-01-01 02:55:37.943,54.281,640,0.25,8.35,0.0,9.3
1970-01-01 02:55:38.448,54.156,640,0.25,8.35,0.0,10.0
1970-01-01 02:55:38.952,54.218,640,0.25,8.35,35.8,10.1
1970-01-01 02:55:39.455,54.312,640,0.25,8.35,75.5,10.4
1970-01-01 02:55:39.962,54.375,640,0.25,8.36,0.0,10.1
1970-01-01 02:55:40.465,54.25,640,0.25,8.35,0.0,9.5
1970-01-01 02:55:40.973,54.0,640,0.25,8.36,0.0,11.1
1970-01-01 02:55:41.476,54.218,640,0.25,8.33,88.2,10.7
1970-01-01 02:55:41.982,54.062,640,0.25,8.35,24.0,11.0
1970-01-01 02:55:42.486,54.125,640,0.25,8.35,0.0,9.0
1970-01-01 02:55:42.993,54.218,640,0.25,8.35,0.0,9.2
1970-01-01 02:55:43.497,54.187,640,0.25,8.27,27.5,10.0
1970-01-01 02:55:44.004,54.312,640,0.25,8.35,78.7,10.6
1970-01-01 02:55:44.507,54.0,640,0.25,8.26,35.0,11.2
1970-01-01 02:55:45.013,54.062,640,0.25,8.35,0.0,9.7
1970-01-01 02:55:45.517,54.187,640,0.25,8.34,0.0,9.8
1970-01-01 02:55:46.023,54.406,640,0.25,8.35,89.8,12.9
1970-01-01 02:55:46.527,54.25,640,0.25,8.35,84.9,11.6
1970-01-01 02:55:47.033,54.0,640,0.25,8.35,0.0,10.7
1970-01-01 02:55:47.536,54.531,640,0.25,8.35,0.0,9.1
1970-01-01 02:55:48.043,54.281,640,0.25,8.35,14.2,10.0
1970-01-01 02:55:48.547,54.218,640,0.25,8.35,86.4,10.0
1970-01-01 02:55:49.053,54.281,640,0.25,8.35,27.8,8.8
1970-01-01 02:55:49.556,54.531,640,0.25,8.26,0.0,9.7
1970-01-01 02:55:50.062,54.031,640,0.25,8.35,0.0,10.1
1970-01-01 02:55:50.566,54.125,640,0.25,8.29,0.0,10.6
1970-01-01 02:55:51.073,54.437,640,0.25,8.32,93.0,10.9
1970-01-01 02:55:51.577,54.125,640,0.25,8.35,4.7,11.1
1970-01-01 02:55:52.083,54.062,640,0.25,8.35,0.0,9.5
1970-01-01 02:55:52.586,54.406,640,0.25,8.35,0.0,9.5
1970-01-01 02:55:53.093,54.093,640,0.25,8.31,31.2,10.2
1970-01-01 02:55:53.597,54.468,640,0.25,8.35,72.8,10.3
1970-01-01 02:55:54.103,54.25,640,0.25,8.32,16.7,9.5
1970-01-01 02:55:54.606,54.062,640,0.25,8.36,0.0,12.1
1970-01-01 02:55:55.113,54.0,640,0.25,8.32,0.0,11.3
1970-01-01 02:55:55.616,54.468,640,0.25,8.35,84.6,11.2
1970-01-01 02:55:56.122,54.312,640,0.25,8.35,88.7,10.9
1970-01-01 02:55:56.626,54.062,640,0.25,8.30,0.0,10.6
1970-01-01 02:55:57.132,54.125,640,0.25,8.35,0.0,9.7
1970-01-01 02:55:57.636,54.406,640,0.25,8.35,7.3,9.3
1970-01-01 02:55:58.142,54.093,640,0.25,8.32,55.5,10.2
1970-01-01 02:55:58.645,54.125,640,0.25,8.35,54.8,10.0
1970-01-01 02:55:59.151,54.156,640,0.25,8.35,0.0,10.3
1970-01-01 02:55:59.655,54.062,640,0.25,8.35,0.0,10.4
1970-01-01 02:56:00.161,54.062,640,0.25,8.35,0.0,10.2
1970-01-01 02:56:00.665,54.562,640,0.25,8.35,93.1,10.9
1970-01-01 02:56:01.171,54.343,640,0.25,8.36,12.4,12.1
1970-01-01 02:56:01.674,54.062,640,0.25,8.35,0.0,9.3
1970-01-01 02:56:02.181,53.968,640,0.25,8.35,0.0,9.7
1970-01-01 02:56:02.684,54.375,640,0.25,8.35,28.6,9.6
1970-01-01 02:56:03.191,54.125,640,0.25,8.30,69.0,10.6
1970-01-01 02:56:03.695,54.406,640,0.25,8.32,30.4,9.3
1970-01-01 02:56:04.201,54.156,640,0.25,8.35,0.0,9.9
1970-01-01 02:56:04.704,53.968,640,0.25,8.35,0.0,10.9
1970-01-01 02:56:05.210,54.062,640,0.25,8.35,84.8,10.4
1970-01-01 02:56:05.714,54.406,640,0.25,8.35,89.6,10.9
1970-01-01 02:56:06.220,54.25,640,0.25,8.33,0.0,10.1
1970-01-01 02:56:06.723,54.093,640,0.25,8.31,0.0,9.7
1970-01-01 02:56:07.229,53.937,640,0.25,8.35,0.0,10.8
1970-01-01 02:56:07.733,54.437,640,0.25,8.32,52.4,9.8
1970-01-01 02:56:08.239,54.187,640,0.25,8.35,68.4,9.7
1970-01-01 02:56:08.742,54.062,640,0.25,8.27,0.0,9.5
1970-01-01 02:56:09.249,54.093,640,0.25,8.35,0.0,10.6
1970-01-01 02:56:09.753,53.937,640,0.25,8.35,0.0,10.4
1970-01-01 02:56:10.259,54.125,640,0.25,8.36,93.4,11.4
1970-01-01 02:56:10.762,54.312,640,0.25,8.35,82.5,10.4
1970-01-01 02:56:11.268,54.125,640,0.25,8.35,0.0,10.1
1970-01-01 02:56:11.772,54.031,640,0.25,8.35,0.0,9.9
1970-01-01 02:56:12.278,54.031,640,0.25,8.26,12.7,9.3
1970-01-01 02:56:12.782,54.468,640,0.25,8.33,79.4,10.0
1970-01-01 02:56:13.288,54.125,640,0.25,8.35,32.1,9.5
1970-01-01 02:56:13.792,54.0,640,0.25,8.35,0.0,10.9
1970-01-01 02:56:14.298,54.062,640,0.25,8.35,0.0,11.3
1970-01-01 02:56:14.802,54.062,640,0.25,8.35,0.0,10.7
1970-01-01 02:56:15.308,54.156,640,0.25,8.30,88.0,11.1
1970-01-01 02:56:15.811,54.375,640,0.25,8.35,0.0,11.4
1970-01-01 02:56:16.317,54.156,640,0.25,8.35,0.0,11.0
1970-01-01 02:56:16.821,54.031,640,0.25,8.36,0.0,11.4
1970-01-01 02:56:17.328,54.156,640,0.25,8.35,45.7,10.9
1970-01-01 02:56:17.831,54.062,640,0.25,8.35,72.5,10.7
1970-01-01 02:56:18.337,54.125,640,0.25,8.35,0.0,9.0
1970-01-01 02:56:18.841,54.218,640,0.25,8.35,0.0,9.5
1970-01-01 02:56:19.347,54.093,640,0.25,8.36,0.0,11.5
1970-01-01 02:56:19.851,54.093,640,0.25,8.27,80.9,10.7
1970-01-01 02:56:20.357,54.031,640,0.25,8.36,21.1,10.9
1970-01-01 02:56:20.860,54.281,640,0.25,8.36,0.0,11.5
1970-01-01 02:56:21.366,54.156,640,0.25,8.35,0.0,10.8
1970-01-01 02:56:21.870,54.062,640,0.25,8.35,5.3,10.3
1970-01-01 02:56:22.376,54.281,640,0.25,8.35,64.9,10.5
1970-01-01 02:56:22.880,54.406,640,0.25,8.27,58.6,9.1
1970-01-01 02:56:23.386,54.062,640,0.25,8.32,0.0,10.4
1970-01-01 02:56:23.890,54.281,640,0.25,8.36,0.0,10.7
1970-01-01 02:56:24.396,54.125,640,0.25,8.35,0.0,10.9
1970-01-01 02:56:24.900,54.125,640,0.25,8.35,96.9,11.1
1970-01-01 02:56:25.406,54.031,640,0.25,8.35,15.3,10.5
1970-01-01 02:56:25.909,54.25,640,0.25,8.35,0.0,10.8
1970-01-01 02:56:26.415,54.062,640,0.25,8.35,0.0,9.7
1970-01-01 02:56:26.919,54.093,640,0.25,8.35,18.5,9.5
1970-01-01 02:56:27.425,54.187,640,0.25,8.31,74.5,9.3
1970-01-01 02:56:27.928,54.406,640,0.25,8.29,32.0,8.6
1970-01-01 02:56:28.434,54.437,640,0.25,8.35,0.0,9.5
1970-01-01 02:56:28.938,54.281,640,0.25,8.31,0.0,10.2
1970-01-01 02:56:29.445,54.156,640,0.25,8.35,82.5,11.8
1970-01-01 02:56:29.948,54.156,640,0.25,8.35,86.4,11.3
1970-01-01 02:56:30.454,54.406,640,0.25,8.35,0.0,11.6
1970-01-01 02:56:30.957,54.312,640,0.25,8.32,0.0,12.5
1970-01-01 02:56:31.463,54.062,640,0.25,8.30,0.0,11.6
1970-01-01 02:56:31.967,54.125,640,0.25,8.35,46.1,13.2
1970-01-01 02:56:32.474,54.156,640,0.25,8.35,67.0,10.4
1970-01-01 02:56:32.977,54.312,640,0.25,8.36,0.0,9.3
1970-01-01 02:56:33.483,54.468,640,0.25,8.33,0.0,9.7
1970-01-01 02:56:33.986,54.156,640,0.25,8.35,0.0,12.4
1970-01-01 02:56:34.493,54.187,640,0.25,8.33,81.8,11.9
1970-01-01 02:56:34.996,54.093,640,0.25,8.35,21.0,10.6
1970-01-01 02:56:35.502,54.406,640,0.25,8.35,0.0,10.8
1970-01-01 02:56:36.006,54.156,640,0.25,8.35,0.0,11.1
1970-01-01 02:56:36.512,54.093,640,0.25,8.35,12.7,11.1
1970-01-01 02:56:37.016,54.093,640,0.25,8.35,80.9,11.1
1970-01-01 02:56:37.522,54.0,640,0.25,8.36,41.3,9.5
1970-01-01 02:56:38.026,54.25,640,0.25,8.35,0.0,9.3
1970-01-01 02:56:38.531,54.343,640,0.25,8.34,0.0,9.7
1970-01-01 02:56:39.035,54.062,640,0.25,8.35,79.3,11.8
1970-01-01 02:56:39.541,54.187,640,0.25,8.35,86.4,10.0
1970-01-01 02:56:40.045,54.0,640,0.25,8.35,8.0,10.4
1970-01-01 02:56:40.551,54.375,640,0.25,8.35,0.0,11.4
1970-01-01 02:56:41.055,54.125,640,0.25,8.35,0.0,10.9
1970-01-01 02:56:41.561,54.187,640,0.25,8.35,60.7,9.8
1970-01-01 02:56:42.065,54.062,640,0.25,8.35,51.0,10.2
1970-01-01 02:56:42.571,54.031,640,0.25,8.35,0.0,8.8
1970-01-01 02:56:43.075,53.968,640,0.25,8.35,0.0,10.2
1970-01-01 02:56:43.582,54.343,640,0.25,8.35,0.0,10.2
1970-01-01 02:56:44.086,54.343,640,0.25,8.35,90.6,10.9
1970-01-01 02:56:44.592,54.093,640,0.25,8.35,5.4,10.0
1970-01-01 02:56:45.095,54.031,640,0.25,8.35,0.0,10.2
1970-01-01 02:56:45.601,54.437,640,0.25,8.35,0.0,11.7
1970-01-01 02:56:46.105,54.218,640,0.25,8.35,67.3,10.2
1970-01-01 02:56:46.612,54.406,640,0.25,8.35,53.3,9.5
1970-01-01 02:56:47.116,54.187,640,0.25,8.35,9.2,9.6
1970-01-01 02:56:47.622,54.062,640,0.25,8.35,0.0,10.6
1970-01-01 02:56:48.126,53.968,640,0.25,8.35,0.0,9.7
1970-01-01 02:56:48.633,54.062,640,0.25,8.35,92.3,10.4
1970-01-01 02:56:49.136,54.218,640,0.25,8.35,74.5,9.5
1970-01-01 02:56:49.643,54.375,640,0.25,8.35,0.0,9.3
1970-01-01 02:56:50.146,54.093,640,0.25,8.35,0.0,10.6
1970-01-01 02:56:50.653,54.062,640,0.25,8.33,0.0,11.3
1970-01-01 02:56:51.157,54.125,640,0.25,8.35,86.5,10.4
1970-01-01 02:56:51.663,54.312,640,0.25,8.35,11.5,9.9
1970-01-01 02:56:52.166,54.156,640,0.25,8.35,0.0,9.1
1970-01-01 02:56:52.672,54.312,640,0.25,8.35,0.0,9.9
1970-01-01 02:56:53.176,54.0,640,0.25,8.35,34.0,10.4
1970-01-01 02:56:53.682,54.062,640,0.25,8.31,61.3,10.6
1970-01-01 02:56:54.186,54.156,640,0.25,8.26,17.0,10.7
1970-01-01 02:56:54.691,54.343,640,0.25,8.35,0.0,11.5
1970-01-01 02:56:55.195,54.062,640,0.25,8.35,0.0,11.1
1970-01-01 02:56:55.702,54.062,640,0.25,8.35,80.5,11.9
1970-01-01 02:56:56.205,54.156,640,0.25,8.33,85.8,10.5
1970-01-01 02:56:56.712,54.25,640,0.25,8.35,0.0,10.2
1970-01-01 02:56:57.215,54.25,640,0.25,8.35,0.0,9.6
1970-01-01 02:56:57.721,54.25,640,0.25,8.35,0.9,9.8
1970-01-01 02:56:58.225,54.062,640,0.25,8.27,56.6,10.7
1970-01-01 02:56:58.732,54.062,640,0.25,8.35,67.1,11.3
1970-01-01 02:56:59.235,54.156,640,0.25,8.35,0.0,10.7
1970-01-01 02:56:59.741,54.25,640,0.25,8.35,0.0,11.5
1970-01-01 02:57:00.246,54.125,640,0.25,8.35,0.0,12.0
1970-01-01 02:57:00.753,54.437,640,0.25,8.36,94.4,11.8
1970-01-01 02:57:01.256,54.156,640,0.25,8.25,13.8,10.7
1970-01-01 02:57:01.763,54.031,640,0.25,8.35,0.0,10.4
1970-01-01 02:57:02.266,54.093,640,0.25,8.35,0.0,9.1
1970-01-01 02:57:02.772,54.312,640,0.25,8.28,30.6,10.0
1970-01-01 02:57:03.275,54.218,640,0.25,8.35,76.2,11.6
1970-01-01 02:57:03.781,54.062,640,0.25,8.31,22.0,9.7
1970-01-01 02:57:04.285,54.093,640,0.25,8.35,0.0,9.7
1970-01-01 02:57:04.792,53.968,640,0.25,8.34,0.0,10.6
1970-01-01 02:57:05.295,54.218,640,0.25,8.35,79.8,12.7
1970-01-01 02:57:05.801,54.437,640,0.25,8.27,89.2,10.6
1970-01-01 02:57:06.305,54.187,640,0.25,8.35,1.6,10.0
1970-01-01 02:57:06.812,53.968,640,0.25,8.27,0.0,9.7
1970-01-01 02:57:07.315,54.156,640,0.25,8.29,0.0,9.3
1970-01-01 02:57:07.821,54.375,640,0.25,8.35,52.7,10.9
1970-01-01 02:57:08.325,54.25,640,0.25,8.30,67.1,10.4
1970-01-01 02:57:08.831,54.062,640,0.25,8.30,0.0,10.0
1970-01-01 02:57:09.334,54.062,640,0.25,8.35,0.0,10.2
1970-01-01 02:57:09.841,54.0,640,0.25,8.28,0.0,10.8
1970-01-01 02:57:10.346,54.562,640,0.25,8.33,80.7,12.5
1970-01-01 02:57:10.853,54.187,640,0.25,8.32,17.6,10.4
1970-01-01 02:57:11.356,54.125,640,0.25,8.35,0.0,9.5
1970-01-01 02:57:11.862,54.218,640,0.25,8.32,0.0,9.5
1970-01-01 02:57:12.366,54.406,640,0.25,8.32,12.7,9.5
1970-01-01 02:57:12.873,54.156,640,0.25,8.35,87.4,10.9
1970-01-01 02:57:13.376,54.468,640,0.25,8.36,0.0,10.2
1970-01-01 02:57:13.882,54.187,640,0.25,8.35,0.0,10.8
1970-01-01 02:57:14.386,54.093,640,0.25,8.32,0.0,9.3
1970-01-01 02:57:14.892,54.062,640,0.25,8.35,68.7,11.8
1970-01-01 02:57:15.395,54.562,640,0.25,8.35,28.2,10.2
1970-01-01 02:57:15.901,54.281,640,0.25,8.34,0.0,9.9
1970-01-01 02:57:16.405,54.062,640,0.25,8.35,0.0,11.6
1970-01-01 02:57:16.911,53.968,640,0.25,8.36,0.0,12.1
1970-01-01 02:57:17.414,54.562,640,0.25,8.35,44.3,9.6
1970-01-01 02:57:17.920,54.062,640,0.25,8.35,58.5,9.7
1970-01-01 02:57:18.423,54.062,640,0.25,8.33,0.0,10.9
1970-01-01 02:57:18.930,54.187,640,0.25,8.35,0.0,9.7
1970-01-01 02:57:19.433,54.062,640,0.25,8.35,0.0,10.7
1970-01-01 02:57:19.940,54.218,640,0.25,8.34,92.6,11.5
1970-01-01 02:57:20.443,54.5,640,0.25,8.35,9.0,10.0
1970-01-01 02:57:20.949,54.281,640,0.25,8.32,0.0,10.6
1970-01-01 02:57:21.453,54.125,640,0.25,8.27,0.0,9.5
1970-01-01 02:57:21.959,54.031,640,0.25,8.30,17.8,10.0
1970-01-01 02:57:22.463,54.5,640,0.25,8.35,72.7,10.0
1970-01-01 02:57:22.969,54.062,640,0.25,8.32,0.0,9.3
1970-01-01 02:57:23.473,54.062,640,0.25,8.31,0.0,10.6
1970-01-01 02:57:23.979,54.156,640,0.25,8.25,0.0,9.7
1970-01-01 02:57:24.482,54.156,640,0.25,8.28,61.4,10.3
1970-01-01 02:57:24.988,54.093,640,0.25,8.35,86.9,11.1
1970-01-01 02:57:25.492,54.406,640,0.25,8.36,0.0,9.7
1970-01-01 02:57:25.998,54.125,640,0.25,8.35,0.0,9.9
1970-01-01 02:57:26.501,54.062,640,0.25,8.35,0.0,10.5
1970-01-01 02:57:27.008,54.062,640,0.25,8.35,44.2,10.2
1970-01-01 02:57:27.511,54.437,640,0.25,8.35,75.1,10.5
1970-01-01 02:57:28.017,54.218,640,0.25,8.36,0.0,9.7
1970-01-01 02:57:28.521,54.156,640,0.25,8.32,0.0,10.9
1970-01-01 02:57:29.027,54.125,640,0.25,8.30,0.0,10.9
1970-01-01 02:57:29.532,54.156,640,0.25,8.32,84.9,12.3
1970-01-01 02:57:30.038,54.062,640,0.25,8.35,17.1,11.3
1970-01-01 02:57:30.541,54.375,640,0.25,8.35,0.0,10.2
1970-01-01 02:57:31.047,54.031,640,0.25,8.35,0.0,10.4
1970-01-01 02:57:31.551,54.093,640,0.25,8.32,12.7,10.8
1970-01-01 02:57:32.058,54.312,640,0.25,8.35,81.3,10.9
1970-01-01 02:57:32.561,54.406,640,0.25,8.35,52.0,9.2
1970-01-01 02:57:33.067,54.031,640,0.25,8.30,0.0,9.8
1970-01-01 02:57:33.571,54.343,640,0.25,8.31,0.0,11.6
1970-01-01 02:57:34.077,54.187,640,0.25,8.33,59.9,12.0
1970-01-01 02:57:34.581,54.156,640,0.25,8.34,86.3,12.2
1970-01-01 02:57:35.087,54.062,640,0.25,8.33,10.2,12.6
1970-01-01 02:57:35.591,54.187,640,0.25,8.35,0.0,10.2
1970-01-01 02:57:36.097,54.187,640,0.25,8.32,0.0,9.7
1970-01-01 02:57:36.601,54.156,640,0.25,8.35,42.8,11.3
1970-01-01 02:57:37.107,54.281,640,0.25,8.35,67.9,10.3
1970-01-01 02:57:37.610,54.031,640,0.25,8.35,0.0,10.9
1970-01-01 02:57:38.116,54.062,640,0.25,8.35,0.0,10.2
1970-01-01 02:57:38.621,54.375,640,0.25,8.35,0.0,10.7
