timestamp,gpu_temperature,resolution,fps,gpu_load,cpu_load
2026-02-04 18:17:09.880,56.437,640,24.65,90.8,18.4
2026-02-04 18:17:10.386,56.843,640,24.15,50.2,19.0
2026-02-04 18:17:10.893,56.437,640,24.05,60.9,18.4
2026-02-04 18:17:11.396,56.875,640,23.38,79.3,18.4
2026-02-04 18:17:11.903,56.593,640,23.58,69.2,20.1
2026-02-04 18:17:12.407,56.531,640,23.62,95.1,19.1
2026-02-04 18:17:12.914,56.468,640,23.87,85.3,18.6
2026-02-04 18:17:13.417,56.812,640,24.91,61.0,18.9
2026-02-04 18:17:13.924,56.343,640,23.88,74.2,18.4
2026-02-04 18:17:14.428,56.812,640,23.53,71.2,18.7
2026-02-04 18:17:14.934,56.593,640,23.47,58.2,18.3
2026-02-04 18:17:15.439,56.5,640,24.45,88.3,19.2
2026-02-04 18:17:15.946,56.656,640,24.51,59.9,18.7
2026-02-04 18:17:16.450,56.375,640,24.08,54.7,18.2
2026-02-04 18:17:16.956,56.437,640,24.16,90.3,18.1
2026-02-04 18:17:17.460,56.75,640,23.93,89.8,19.0
2026-02-04 18:17:17.966,56.562,640,24.31,67.8,18.6
2026-02-04 18:17:18.471,56.437,640,25.02,75.9,19.6
2026-02-04 18:17:18.978,56.531,640,24.41,72.4,19.3
2026-02-04 18:17:19.482,56.5,640,23.47,55.6,17.6
2026-02-04 18:17:19.988,56.5,640,24.19,81.8,18.6
2026-02-04 18:17:20.492,56.718,640,24.30,88.7,20.5
2026-02-04 18:17:20.998,56.531,640,24.61,57.9,19.7
2026-02-04 18:17:21.502,56.343,640,24.93,55.6,20.0
2026-02-04 18:17:22.010,56.625,640,23.99,88.4,19.5
2026-02-04 18:17:22.514,56.437,640,24.44,64.8,19.0
2026-02-04 18:17:23.020,56.281,640,23.64,81.8,19.1
2026-02-04 18:17:23.524,56.781,640,23.05,59.1,19.4
2026-02-04 18:17:24.030,56.406,640,24.99,89.6,19.5
2026-02-04 18:17:24.534,56.718,640,23.75,84.9,20.1
2026-02-04 18:17:25.041,56.531,640,24.51,56.7,19.4
2026-02-04 18:17:25.545,56.593,640,25.29,69.6,20.4
2026-02-04 18:17:26.052,56.406,640,24.39,92.2,20.6
2026-02-04 18:17:26.555,56.718,640,24.25,94.4,19.0
2026-02-04 18:17:27.063,56.906,640,24.37,61.4,18.5
2026-02-04 18:17:27.567,56.781,640,23.31,68.1,18.9
2026-02-04 18:17:28.073,56.5,640,24.62,50.3,19.0
2026-02-04 18:17:28.577,56.5,640,23.59,58.0,17.6
2026-02-04 18:17:29.083,56.968,640,23.87,88.7,17.8
2026-02-04 18:17:29.586,56.718,640,24.11,89.8,17.5
2026-02-04 18:17:30.093,56.843,640,23.69,66.8,17.3
2026-02-04 18:17:30.598,56.625,640,23.91,75.4,18.2
2026-02-04 18:17:31.105,56.531,640,24.34,54.2,18.6
2026-02-04 18:17:31.609,56.625,640,23.26,45.9,18.7
2026-02-04 18:17:32.115,56.562,640,23.90,95.2,18.7
2026-02-04 18:17:32.619,56.531,640,24.64,51.5,19.7
2026-02-04 18:17:33.126,57.031,640,24.94,85.6,18.8
2026-02-04 18:17:33.630,56.718,640,24.32,94.2,18.9
2026-02-04 18:17:34.136,56.562,640,24.13,59.4,19.0
2026-02-04 18:17:34.640,56.5,640,23.87,58.3,18.5
2026-02-04 18:17:35.147,56.625,640,24.14,61.8,18.0
2026-02-04 18:17:35.651,56.437,640,22.72,54.2,18.7
2026-02-04 18:17:36.157,56.875,640,24.21,56.0,18.0
2026-02-04 18:17:36.661,56.75,640,24.71,96.4,19.1
2026-02-04 18:17:37.168,56.625,640,22.93,82.5,19.2
2026-02-04 18:17:37.672,56.343,640,22.18,42.9,18.1
2026-02-04 18:17:38.178,56.562,640,23.43,89.3,18.3
2026-02-04 18:17:38.683,56.562,640,24.38,79.2,18.9
2026-02-04 18:17:39.189,56.812,640,24.30,88.4,17.5
2026-02-04 18:17:39.693,56.656,640,23.76,80.5,20.2
2026-02-04 18:17:40.200,56.875,640,23.84,88.6,18.5
2026-02-04 18:17:40.704,56.5,640,24.72,61.0,18.2
2026-02-04 18:17:41.211,56.468,640,23.83,73.1,19.1
2026-02-04 18:17:41.716,56.375,640,23.39,45.1,19.1
2026-02-04 18:17:42.222,56.531,640,23.80,46.7,17.9
2026-02-04 18:17:42.726,56.468,640,23.62,86.7,18.5
2026-02-04 18:17:43.233,56.718,640,24.08,85.3,17.9
2026-02-04 18:17:43.737,56.5,640,24.35,68.0,18.8
2026-02-04 18:17:44.246,56.687,640,25.28,77.3,19.0
2026-02-04 18:17:44.751,56.5,640,24.63,53.8,18.4
2026-02-04 18:17:45.258,56.781,640,24.51,88.3,18.8
2026-02-04 18:17:45.762,56.625,640,24.58,90.8,19.7
2026-02-04 18:17:46.269,56.468,640,24.74,53.4,19.3
2026-02-04 18:17:46.774,56.312,640,24.34,58.9,18.8
2026-02-04 18:17:47.280,56.531,640,24.13,81.0,18.7
2026-02-04 18:17:47.784,56.5,640,25.03,61.6,19.8
2026-02-04 18:17:48.290,56.687,640,23.68,89.9,20.1
2026-02-04 18:17:48.795,56.625,640,24.27,88.9,19.8
2026-02-04 18:17:49.302,56.468,640,24.03,87.9,19.3
2026-02-04 18:17:49.806,56.437,640,23.86,94.1,19.7
2026-02-04 18:17:50.313,56.406,640,23.89,57.6,19.8
2026-02-04 18:17:50.817,56.968,640,23.88,58.6,18.5
2026-02-04 18:17:51.323,56.625,640,23.90,80.3,18.3
2026-02-04 18:17:51.827,56.531,640,23.16,42.0,18.2
2026-02-04 18:17:52.334,56.656,640,24.27,61.1,19.4
2026-02-04 18:17:52.837,56.625,640,24.92,61.0,18.2
2026-02-04 18:17:53.344,56.562,640,24.88,94.1,17.1
2026-02-04 18:17:53.849,56.937,640,24.65,87.5,18.1
2026-02-04 18:17:54.355,56.343,640,23.95,65.3,18.0
2026-02-04 18:17:54.860,56.843,640,24.81,60.5,18.3
2026-02-04 18:17:55.366,56.687,640,24.70,80.2,18.0
2026-02-04 18:17:55.870,56.593,640,23.85,69.7,19.5
2026-02-04 18:17:56.377,56.5,640,23.96,88.7,18.0
2026-02-04 18:17:56.881,56.468,640,24.25,57.4,17.8
2026-02-04 18:17:57.387,56.406,640,23.31,68.0,18.5
2026-02-04 18:17:57.891,56.812,640,23.75,55.4,18.6
2026-02-04 18:17:58.397,56.562,640,23.85,72.1,18.8
2026-02-04 18:17:58.902,56.5,640,22.71,59.6,17.8
2026-02-04 18:17:59.408,56.468,640,23.93,76.5,17.7
2026-02-04 18:17:59.912,56.812,640,23.25,74.9,17.7
2026-02-04 18:18:00.419,56.5,640,23.81,87.1,18.9
2026-02-04 18:18:00.923,56.906,640,23.25,94.4,18.6
2026-02-04 18:18:01.429,56.593,640,23.00,47.6,19.6
2026-02-04 18:18:01.932,56.5,640,23.93,80.2,20.0
2026-02-04 18:18:02.437,56.406,640,22.59,43.6,19.9
2026-02-04 18:18:02.941,56.875,640,23.08,54.0,18.7
2026-02-04 18:18:03.448,56.75,640,22.68,60.6,18.7
2026-02-04 18:18:03.952,56.562,640,24.19,59.9,19.4
2026-02-04 18:18:04.458,56.656,640,23.89,65.4,18.8
2026-02-04 18:18:04.964,56.5,640,23.05,50.2,18.7
2026-02-04 18:18:05.470,56.375,640,23.94,86.9,16.6
2026-02-04 18:18:05.974,56.812,640,22.71,79.9,17.3
2026-02-04 18:18:06.480,56.406,640,23.06,87.7,18.3
2026-02-04 18:18:06.984,56.5,640,23.26,94.4,17.4
2026-02-04 18:18:07.490,56.625,640,24.27,81.4,18.6
2026-02-04 18:18:07.993,56.718,640,22.70,65.8,18.2
2026-02-04 18:18:08.499,56.5,640,22.80,87.1,17.5
2026-02-04 18:18:09.002,56.781,640,24.04,61.6,18.7
2026-02-04 18:18:09.508,56.531,640,24.72,85.7,20.0
2026-02-04 18:18:10.012,56.531,640,22.53,92.2,18.5
2026-02-04 18:18:10.518,56.5,640,24.22,86.7,18.6
2026-02-04 18:18:11.022,56.843,640,23.58,70.2,17.8
2026-02-04 18:18:11.528,56.656,640,22.67,88.4,18.5
2026-02-04 18:18:12.032,56.531,640,22.56,56.8,17.6
2026-02-04 18:18:12.538,56.562,640,23.00,63.0,19.5
2026-02-04 18:18:13.042,56.75,640,23.94,85.9,19.4
2026-02-04 18:18:13.548,56.437,640,23.47,60.0,19.9
2026-02-04 18:18:14.054,56.75,640,23.72,47.0,19.4
2026-02-04 18:18:14.560,56.593,640,24.12,85.3,18.7
2026-02-04 18:18:15.064,56.593,640,23.45,76.2,18.4
2026-02-04 18:18:15.569,56.5,640,22.50,87.8,18.4
2026-02-04 18:18:16.073,56.875,640,22.50,78.5,18.4
2026-02-04 18:18:16.579,56.468,640,24.27,88.2,18.3
2026-02-04 18:18:17.083,56.531,640,23.28,84.9,18.2
2026-02-04 18:18:17.590,56.562,640,23.67,78.4,17.9
2026-02-04 18:18:18.094,56.468,640,24.46,88.5,18.0
2026-02-04 18:18:18.600,56.437,640,24.07,55.6,19.0
2026-02-04 18:18:19.104,56.781,640,24.26,49.9,18.6
2026-02-04 18:18:19.610,56.5,640,23.48,78.2,18.7
2026-02-04 18:18:20.113,56.5,640,25.18,76.7,19.6
2026-02-04 18:18:20.619,56.5,640,24.71,86.1,20.7
2026-02-04 18:18:21.122,56.781,640,23.98,88.1,19.2
2026-02-04 18:18:21.626,56.562,640,23.70,57.0,19.4
2026-02-04 18:18:22.129,56.5,640,24.35,46.6,19.2
2026-02-04 18:18:22.635,56.468,640,24.23,89.4,19.9
2026-02-04 18:18:23.139,56.812,640,23.71,89.9,20.0
2026-02-04 18:18:23.646,56.593,640,23.99,59.8,21.3
2026-02-04 18:18:24.149,56.5,640,24.07,60.0,19.8
2026-02-04 18:18:24.655,56.5,640,24.95,81.0,20.0
2026-02-04 18:18:25.158,56.906,640,23.90,81.2,19.4
2026-02-04 18:18:25.665,56.687,640,23.78,82.7,19.7
2026-02-04 18:18:26.168,56.593,640,23.32,83.7,20.1
2026-02-04 18:18:26.674,56.625,640,24.34,49.1,19.3
2026-02-04 18:18:27.178,56.781,640,23.61,89.4,18.3
2026-02-04 18:18:27.684,56.437,640,24.22,60.8,19.6
2026-02-04 18:18:28.187,56.687,640,24.52,76.7,18.6
2026-02-04 18:18:28.694,56.625,640,24.56,47.5,18.3
2026-02-04 18:18:29.198,56.562,640,23.82,44.0,19.4
2026-02-04 18:18:29.704,56.562,640,23.61,82.3,18.3
2026-02-04 18:18:30.207,56.906,640,24.93,78.3,18.4
2026-02-04 18:18:30.714,56.718,640,24.01,84.3,20.0
2026-02-04 18:18:31.218,56.531,640,23.52,69.8,18.6
2026-02-04 18:18:31.725,56.593,640,24.93,51.0,19.5
2026-02-04 18:18:32.228,56.875,640,23.35,64.3,18.6
2026-02-04 18:18:32.734,57.062,640,24.34,72.3,19.6
2026-02-04 18:18:33.238,56.781,640,23.52,75.9,19.0
2026-02-04 18:18:33.744,56.593,640,24.49,90.3,19.4
2026-02-04 18:18:34.247,56.562,640,23.95,59.6,19.0
2026-02-04 18:18:34.754,56.937,640,23.48,64.3,18.7
2026-02-04 18:18:35.258,56.875,640,24.00,63.6,19.3
2026-02-04 18:18:35.764,57.031,640,24.70,86.6,20.4
2026-02-04 18:18:36.267,56.562,640,24.20,83.2,20.1
2026-02-04 18:18:36.774,56.593,640,23.83,52.7,19.1
2026-02-04 18:18:37.278,56.593,640,24.25,61.2,18.0
2026-02-04 18:18:37.784,57.0,640,24.38,80.9,18.6
2026-02-04 18:18:38.288,56.843,640,24.37,81.7,18.1
2026-02-04 18:18:38.794,56.656,640,24.74,72.3,19.3
2026-02-04 18:18:39.297,56.5,640,25.11,76.3,17.5
2026-02-04 18:18:39.804,57.0,640,23.73,45.0,18.7
2026-02-04 18:18:40.307,56.812,640,25.32,45.9,17.8
2026-02-04 18:18:40.813,56.75,640,24.75,88.8,18.5
2026-02-04 18:18:41.317,56.687,640,24.56,89.1,17.9
2026-02-04 18:18:41.823,56.656,640,24.04,53.8,19.3
2026-02-04 18:18:42.326,56.812,640,22.77,45.5,19.0
2026-02-04 18:18:42.832,57.062,640,25.41,56.4,19.4
2026-02-04 18:18:43.336,56.656,640,24.52,61.3,19.7
2026-02-04 18:18:43.842,56.656,640,24.98,63.7,19.8
2026-02-04 18:18:44.346,56.593,640,24.89,72.7,19.8
2026-02-04 18:18:44.851,56.968,640,23.98,69.0,19.4
2026-02-04 18:18:45.355,56.843,640,23.05,67.2,20.3
2026-02-04 18:18:45.861,56.75,640,24.25,56.5,19.8
2026-02-04 18:18:46.365,56.656,640,24.44,89.5,20.5
2026-02-04 18:18:46.872,56.687,640,24.11,92.4,20.1
2026-02-04 18:18:47.376,56.781,640,24.63,45.2,20.8
2026-02-04 18:18:47.882,57.031,640,23.22,47.2,19.8
2026-02-04 18:18:48.385,56.687,640,23.72,87.8,19.4
2026-02-04 18:18:48.891,56.562,640,24.35,89.8,19.0
2026-02-04 18:18:49.395,56.625,640,24.84,42.6,19.2
2026-02-04 18:18:49.901,57.031,640,24.68,60.4,19.8
2026-02-04 18:18:50.405,56.781,640,23.30,83.9,18.8
2026-02-04 18:18:50.910,56.718,640,24.31,59.6,19.0
2026-02-04 18:18:51.414,56.687,640,22.91,67.9,19.2
2026-02-04 18:18:51.920,57.093,640,24.23,69.5,18.1
2026-02-04 18:18:52.423,56.906,640,24.44,87.6,18.6
2026-02-04 18:18:52.930,56.625,640,24.22,88.8,18.9
2026-02-04 18:18:53.434,56.593,640,24.30,62.0,18.8
2026-02-04 18:18:53.940,56.75,640,23.99,57.5,18.3
2026-02-04 18:18:54.443,56.843,640,25.44,85.5,19.6
2026-02-04 18:18:54.949,57.062,640,24.93,80.4,18.6
2026-02-04 18:18:55.453,56.656,640,24.30,71.4,19.6
2026-02-04 18:18:55.960,56.687,640,23.50,84.0,19.8
2026-02-04 18:18:56.464,56.562,640,23.90,51.0,18.2
2026-02-04 18:18:56.973,56.968,640,22.70,74.0,18.8
2026-02-04 18:18:57.477,56.75,640,23.01,89.0,19.0
2026-02-04 18:18:57.983,57.031,640,23.93,55.3,18.5
2026-02-04 18:18:58.486,56.812,640,23.79,46.4,19.3
2026-02-04 18:18:58.992,56.781,640,25.13,60.2,19.1
2026-02-04 18:18:59.495,56.656,640,24.31,90.2,18.9
2026-02-04 18:19:00.002,57.031,640,23.70,95.5,18.6
2026-02-04 18:19:00.505,56.843,640,24.08,62.0,18.7
2026-02-04 18:19:01.011,56.687,640,24.52,74.6,17.2
2026-02-04 18:19:01.514,56.625,640,24.59,64.6,17.7
2026-02-04 18:19:02.021,56.812,640,21.92,48.2,19.0
2026-02-04 18:19:02.524,56.875,640,23.35,56.2,18.0
2026-02-04 18:19:03.028,56.687,640,22.81,89.6,18.3
2026-02-04 18:19:03.532,56.718,640,22.68,50.1,17.9
2026-02-04 18:19:04.038,57.031,640,24.88,88.9,19.1
2026-02-04 18:19:04.542,56.781,640,23.47,87.0,19.2
2026-02-04 18:19:05.048,56.968,640,23.73,61.0,19.0
2026-02-04 18:19:05.551,56.781,640,24.16,48.9,19.5
2026-02-04 18:19:06.058,56.75,640,23.32,95.7,19.6
2026-02-04 18:19:06.561,56.843,640,24.78,79.9,19.5
2026-02-04 18:19:07.068,57.0,640,24.59,64.8,20.1
2026-02-04 18:19:07.572,56.875,640,23.64,84.2,20.0
2026-02-04 18:19:08.078,56.75,640,23.49,87.3,19.0
2026-02-04 18:19:08.582,56.656,640,24.03,90.5,20.9
2026-02-04 18:19:09.088,56.75,640,24.28,65.0,20.0
2026-02-04 18:19:09.592,56.843,640,21.85,89.8,19.7
2026-02-04 18:19:10.099,56.968,640,23.84,86.4,19.4
2026-02-04 18:19:10.602,56.875,640,24.86,92.8,18.3
2026-02-04 18:19:11.108,56.812,640,24.43,48.1,18.4
2026-02-04 18:19:11.612,56.781,640,24.72,52.2,17.5
2026-02-04 18:19:12.118,57.125,640,24.21,89.0,18.0
2026-02-04 18:19:12.622,56.781,640,24.44,88.3,19.0
2026-02-04 18:19:13.128,56.812,640,24.67,59.6,18.7
2026-02-04 18:19:13.632,56.812,640,24.55,61.3,18.0
2026-02-04 18:19:14.138,56.812,640,24.28,83.7,19.2
2026-02-04 18:19:14.642,56.656,640,24.23,71.2,19.0
2026-02-04 18:19:15.148,57.031,640,24.07,77.7,17.9
2026-02-04 18:19:15.653,56.875,640,23.68,87.9,18.4
2026-02-04 18:19:16.159,56.812,640,24.24,96.2,18.3
2026-02-04 18:19:16.664,56.75,640,24.86,95.3,18.7
2026-02-04 18:19:17.170,56.687,640,24.99,54.8,18.4
2026-02-04 18:19:17.674,56.75,640,23.29,58.6,18.4
2026-02-04 18:19:18.180,56.968,640,24.54,81.4,18.8
2026-02-04 18:19:18.683,56.906,640,22.18,66.1,18.9
2026-02-04 18:19:19.190,56.656,640,24.41,79.2,19.6
2026-02-04 18:19:19.694,56.656,640,25.10,66.4,19.8
2026-02-04 18:19:20.200,56.968,640,23.45,76.8,19.5
2026-02-04 18:19:20.704,56.906,640,24.66,74.8,18.9
2026-02-04 18:19:21.210,57.0,640,24.43,87.8,17.5
2026-02-04 18:19:21.714,56.968,640,25.11,77.6,19.0
2026-02-04 18:19:22.220,56.968,640,24.16,95.3,18.9
2026-02-04 18:19:22.724,57.218,640,23.86,86.3,18.3
2026-02-04 18:19:23.230,57.062,640,23.69,89.1,17.6
2026-02-04 18:19:23.734,56.906,640,24.83,93.4,18.5
2026-02-04 18:19:24.240,56.75,640,23.44,57.1,18.5
2026-02-04 18:19:24.744,57.156,640,24.49,72.2,18.2
2026-02-04 18:19:25.250,56.781,640,24.61,43.6,17.3
2026-02-04 18:19:25.754,56.781,640,24.02,62.3,18.5
2026-02-04 18:19:26.260,56.968,640,23.77,65.2,18.2
2026-02-04 18:19:26.763,56.781,640,22.62,73.8,18.0
2026-02-04 18:19:27.270,56.843,640,24.03,88.9,18.1
2026-02-04 18:19:27.774,57.156,640,24.80,87.0,19.4
2026-02-04 18:19:28.280,56.968,640,23.26,94.8,17.9
2026-02-04 18:19:28.784,56.843,640,23.64,72.0,18.2
2026-02-04 18:19:29.290,56.937,640,22.78,89.2,18.8
2026-02-04 18:19:29.794,57.218,640,24.20,61.7,19.8
2026-02-04 18:19:30.301,56.843,640,23.80,92.5,19.4
2026-02-04 18:19:30.804,57.218,640,24.23,87.6,20.3
2026-02-04 18:19:31.310,56.937,640,24.55,67.1,19.8
2026-02-04 18:19:31.813,56.875,640,24.13,82.0,19.0
2026-02-04 18:19:32.319,56.781,640,24.71,48.5,19.6
2026-02-04 18:19:32.823,57.125,640,24.57,68.3,18.9
2026-02-04 18:19:33.330,56.906,640,23.28,50.1,18.9
2026-02-04 18:19:33.834,56.937,640,23.26,56.1,18.7
2026-02-04 18:19:34.340,57.0,640,23.99,88.1,18.5
2026-02-04 18:19:34.844,57.218,640,24.24,79.2,17.0
2026-02-04 18:19:35.351,56.937,640,24.53,84.5,19.2
2026-02-04 18:19:35.856,57.156,640,23.86,91.8,18.3
2026-02-04 18:19:36.363,56.843,640,23.60,90.4,18.4
2026-02-04 18:19:36.867,57.156,640,25.18,84.5,18.4
2026-02-04 18:19:37.373,57.093,640,25.24,87.0,18.4
2026-02-04 18:19:37.877,56.906,640,24.75,91.8,19.2
2026-02-04 18:19:38.383,56.75,640,24.33,54.7,20.2
2026-02-04 18:19:38.888,57.156,640,23.27,67.4,20.0
2026-02-04 18:19:39.394,56.906,640,24.31,67.9,19.7
2026-02-04 18:19:39.899,57.218,640,24.26,80.1,20.3
2026-02-04 18:19:40.405,57.0,640,24.34,91.1,20.8
2026-02-04 18:19:40.909,56.875,640,22.89,72.8,19.2
2026-02-04 18:19:41.416,56.968,640,23.81,80.7,19.0
2026-02-04 18:19:41.920,56.843,640,23.97,80.3,19.9
2026-02-04 18:19:42.427,56.781,640,24.15,46.0,19.7
2026-02-04 18:19:42.932,57.093,640,24.46,51.3,19.6
2026-02-04 18:19:43.438,57.0,640,24.33,89.0,18.7
2026-02-04 18:19:43.942,57.093,640,25.21,86.7,19.8
2026-02-04 18:19:44.448,56.968,640,23.53,68.2,18.3
2026-02-04 18:19:44.951,56.843,640,24.10,68.3,18.0
2026-02-04 18:19:45.458,56.781,640,24.19,74.4,19.1
2026-02-04 18:19:45.962,57.125,640,23.90,77.4,17.5
2026-02-04 18:19:46.468,56.968,640,24.54,89.9,18.5
2026-02-04 18:19:46.972,56.843,640,24.93,81.2,18.4
2026-02-04 18:19:47.478,57.0,640,24.27,88.5,18.5
2026-02-04 18:19:47.982,57.031,640,23.69,88.1,18.8
2026-02-04 18:19:48.488,56.75,640,24.28,60.0,20.1
2026-02-04 18:19:48.992,57.0,640,24.97,42.7,18.8
2026-02-04 18:19:49.498,56.937,640,23.87,84.7,19.3
2026-02-04 18:19:50.001,56.906,640,23.20,87.3,20.0
2026-02-04 18:19:50.509,56.781,640,24.78,85.3,21.1
2026-02-04 18:19:51.013,57.062,640,25.00,95.5,20.6
2026-02-04 18:19:51.519,56.781,640,24.87,48.4,19.5
2026-02-04 18:19:52.023,57.062,640,24.46,59.2,19.2
2026-02-04 18:19:52.530,56.968,640,23.90,89.6,19.3
2026-02-04 18:19:53.034,56.843,640,24.35,95.3,18.4
2026-02-04 18:19:53.540,56.968,640,23.74,61.6,19.4
2026-02-04 18:19:54.044,57.125,640,25.45,70.3,18.3
2026-02-04 18:19:54.550,57.187,640,25.13,80.2,17.8
2026-02-04 18:19:55.054,56.968,640,24.25,72.8,17.4
2026-02-04 18:19:55.561,56.968,640,24.56,54.3,18.4
2026-02-04 18:19:56.065,56.968,640,24.07,91.9,17.9
2026-02-04 18:19:56.571,57.281,640,23.78,89.1,18.7
2026-02-04 18:19:57.075,57.031,640,24.57,58.1,19.6
2026-02-04 18:19:57.582,57.312,640,23.75,89.4,17.8
2026-02-04 18:19:58.085,57.031,640,24.23,60.6,19.1
2026-02-04 18:19:58.592,56.875,640,24.75,61.2,19.8
2026-02-04 18:19:59.096,56.906,640,23.44,58.5,19.0
2026-02-04 18:19:59.603,57.218,640,23.94,74.9,18.8
2026-02-04 18:20:00.106,57.0,640,23.96,61.5,18.5
2026-02-04 18:20:00.613,57.156,640,24.58,46.0,18.5
2026-02-04 18:20:01.118,57.031,640,24.59,89.5,18.3
2026-02-04 18:20:01.624,56.906,640,24.20,95.7,19.7
2026-02-04 18:20:02.128,56.75,640,24.26,53.4,19.1
2026-02-04 18:20:02.635,56.937,640,24.73,48.1,20.4
2026-02-04 18:20:03.139,56.875,640,24.53,91.9,18.6
2026-02-04 18:20:03.646,57.218,640,24.79,77.2,19.4
2026-02-04 18:20:04.150,56.968,640,24.90,72.7,19.2
2026-02-04 18:20:04.654,56.968,640,23.46,78.3,19.2
2026-02-04 18:20:05.159,56.812,640,25.02,69.8,19.0
2026-02-04 18:20:05.666,56.875,640,25.47,50.9,18.1
2026-02-04 18:20:06.170,56.906,640,24.92,90.4,17.9
2026-02-04 18:20:06.679,56.781,640,24.43,81.4,19.3
2026-02-04 18:20:07.184,56.875,640,24.67,77.8,20.0
2026-02-04 18:20:07.690,57.156,640,24.88,70.8,18.5
2026-02-04 18:20:08.194,56.937,640,24.98,73.9,19.2
2026-02-04 18:20:08.702,56.968,640,24.10,81.3,20.4
2026-02-04 18:20:09.206,56.906,640,24.09,60.8,18.9
2026-02-04 18:20:09.713,56.875,640,22.66,88.6,18.9
2026-02-04 18:20:10.219,56.937,640,23.12,84.2,17.8
2026-02-04 18:20:10.725,56.718,640,24.17,46.7,18.4
2026-02-04 18:20:11.228,56.625,640,23.99,55.8,18.0
2026-02-04 18:20:11.735,57.031,640,24.97,77.3,18.7
2026-02-04 18:20:12.238,56.937,640,24.92,57.1,19.3
2026-02-04 18:20:12.745,57.125,640,24.42,90.1,19.0
2026-02-04 18:20:13.249,56.906,640,23.52,92.4,18.5
2026-02-04 18:20:13.756,56.812,640,25.20,68.8,18.9
2026-02-04 18:20:14.260,56.718,640,23.16,87.7,18.4
2026-02-04 18:20:14.766,56.843,640,24.76,50.3,18.2
2026-02-04 18:20:15.269,56.781,640,23.81,51.9,18.3
2026-02-04 18:20:15.776,56.781,640,24.97,82.7,17.5
2026-02-04 18:20:16.279,56.75,640,25.35,79.4,17.2
2026-02-04 18:20:16.786,56.75,640,23.51,76.8,18.0
2026-02-04 18:20:17.289,56.937,640,23.51,83.2,18.7
2026-02-04 18:20:17.796,56.968,640,24.93,50.6,18.6
2026-02-04 18:20:18.300,56.75,640,22.56,47.8,18.7
2026-02-04 18:20:18.806,56.718,640,23.91,64.9,18.9
2026-02-04 18:20:19.310,57.218,640,23.98,65.9,18.7
2026-02-04 18:20:19.816,56.812,640,24.41,85.4,18.6
2026-02-04 18:20:20.320,56.875,640,24.30,89.0,18.4
2026-02-04 18:20:20.828,56.937,640,24.46,58.1,19.4
2026-02-04 18:20:21.332,56.843,640,23.20,59.7,19.1
2026-02-04 18:20:21.838,56.75,640,22.91,70.7,19.0
2026-02-04 18:20:22.341,57.218,640,24.21,62.0,19.6
2026-02-04 18:20:22.848,56.75,640,24.13,80.6,19.5
2026-02-04 18:20:23.352,56.875,640,24.59,85.0,19.7
2026-02-04 18:20:23.859,56.937,640,25.12,58.9,18.4
2026-02-04 18:20:24.363,56.812,640,24.52,68.0,18.9
2026-02-04 18:20:24.870,56.968,640,24.16,76.6,19.2
2026-02-04 18:20:25.375,56.75,640,24.39,74.0,18.0
2026-02-04 18:20:25.882,56.718,640,24.05,73.0,18.4
2026-02-04 18:20:26.386,57.093,640,23.90,49.0,31.0
2026-02-04 18:20:26.892,56.718,640,24.82,87.9,23.9
2026-02-04 18:20:27.396,56.75,640,24.58,81.2,18.7
2026-02-04 18:20:27.902,56.812,640,24.11,56.5,18.5
2026-02-04 18:20:28.406,56.718,640,25.08,58.6,19.0
2026-02-04 18:20:28.913,56.687,640,24.85,88.8,19.4
2026-02-04 18:20:29.417,57.031,640,24.81,93.8,19.4
2026-02-04 18:20:29.923,56.75,640,23.99,61.8,19.0
2026-02-04 18:20:30.427,56.781,640,23.58,70.0,18.9
2026-02-04 18:20:30.933,56.906,640,25.05,91.3,17.5
2026-02-04 18:20:31.437,56.687,640,23.28,63.8,17.8
2026-02-04 18:20:31.943,56.656,640,25.01,93.3,18.2
2026-02-04 18:20:32.447,56.968,640,24.89,92.8,19.9
2026-02-04 18:20:32.953,56.812,640,24.35,62.6,20.1
2026-02-04 18:20:33.457,56.656,640,24.11,90.7,18.9
2026-02-04 18:20:33.965,56.687,640,24.87,55.6,18.3
2026-02-04 18:20:34.470,56.656,640,23.84,60.5,18.7
2026-02-04 18:20:34.976,56.593,640,24.91,78.2,19.2
2026-02-04 18:20:35.480,57.0,640,24.51,67.9,18.6
2026-02-04 18:20:35.986,56.875,640,24.02,95.8,18.2
2026-02-04 18:20:36.490,56.781,640,24.07,95.9,18.5
2026-02-04 18:20:36.997,56.812,640,23.78,58.6,18.0
2026-02-04 18:20:37.501,56.593,640,23.82,60.0,18.8
2026-02-04 18:20:38.006,56.625,640,24.15,65.5,17.7
2026-02-04 18:20:38.510,56.968,640,24.78,51.3,19.0
2026-02-04 18:20:39.017,56.687,640,24.55,66.9,17.7
2026-02-04 18:20:39.521,56.718,640,22.94,54.8,18.5
2026-02-04 18:20:40.028,56.843,640,24.50,88.0,18.4
2026-02-04 18:20:40.532,56.75,640,24.49,75.8,18.8
2026-02-04 18:20:41.038,56.562,640,23.75,85.4,17.5
2026-02-04 18:20:41.542,56.968,640,23.86,93.1,19.6
2026-02-04 18:20:42.048,56.718,640,24.48,67.4,19.3
2026-02-04 18:20:42.551,56.593,640,24.06,71.9,19.6
2026-02-04 18:20:43.058,56.718,640,23.88,51.8,19.5
